# Energy	Energy^2	Magnetic	Magnet^2
-0.756128	0.571730	0.019531	0.000381
-0.754160	0.568757	0.002930	0.000009
-0.748652	0.560480	0.005859	0.000034
-0.752688	0.566540	0.018555	0.000344
-0.755879	0.571354	0.016602	0.000276
-0.760379	0.578176	0.005859	0.000034
-0.753023	0.567043	0.011719	0.000137
-0.752281	0.565927	0.031250	0.000977
-0.757531	0.573853	0.001953	0.000004
-0.755957	0.571470	0.023438	0.000549
-0.752717	0.566583	0.007812	0.000061
-0.750226	0.562839	0.008789	0.000077
-0.754225	0.568856	0.002930	0.000009
-0.750948	0.563922	0.058594	0.003433
-0.754683	0.569546	0.000000	0.000000
-0.756525	0.572330	0.034180	0.001168
-0.753322	0.567493	0.010742	0.000115
-0.753789	0.568198	0.020508	0.000421
-0.754795	0.569716	0.003906	0.000015
-0.755986	0.571515	0.005859	0.000034
-0.759679	0.577112	0.007812	0.000061
-0.757171	0.573307	0.023438	0.000549
-0.760275	0.578017	0.014648	0.000215
-0.751750	0.565127	0.009766	0.000095
-0.751129	0.564195	0.017578	0.000309
-0.749265	0.561398	0.029297	0.000858
-0.758992	0.576070	0.010742	0.000115
-0.755680	0.571053	0.014648	0.000215
-0.757305	0.573512	0.000977	0.000001
-0.753279	0.567429	0.003906	0.000015
-0.754583	0.569396	0.002930	0.000009
-0.759788	0.577278	0.003906	0.000015
-0.748830	0.560747	0.010742	0.000115
-0.751436	0.564655	0.017578	0.000309
-0.755225	0.570365	0.009766	0.000095
-0.756221	0.571870	0.004883	0.000024
-0.751145	0.564219	0.006836	0.000047
-0.753249	0.567384	0.008789	0.000077
-0.752870	0.566813	0.006836	0.000047
-0.756495	0.572285	0.021484
