# Energy	Energy^2	Magnetic	Magnet^2	Cycles
-0.751110	0.564167	0.078125	0.006104	31
-0.722464	0.521954	0.031250	0.000977	32
-0.736415	0.542306	0.156250	0.024414	52
-0.743128	0.552239	0.000000	0.000000	22
-0.709192	0.502953	0.015625	0.000244	33
-0.700499	0.490699	0.000000	0.000000	46
-0.748964	0.560947	0.140625	0.019775	30
-0.740386	0.548172	0.031250	0.000977	31
-0.700769	0.491078	0.000000	0.000000	36
-0.685385	0.469753	0.015625	0.000244	29
-0.726310	0.527526	0.078125	0.006104	34
-0.702815	0.493950	0.015625	0.000244	45
-0.753721	0.568095	0.125000	0.015625	44
-0.730205	0.533199	0.109375	0.011963	20
-0.736223	0.542025	0.203125	0.041260	36
-0.697830	0.486966	0.093750	0.008789	16
-0.709438	0.503302	0.093750	0.008789	38
-0.718890	0.516802	0.046875	0.002197	34
-0.711677	0.506484	0.140625	0.019775	20
-0.732808	0.537007	0.031250	0.000977	36
-0.730935	0.534265	0.078125	0.006104	27
-0.713553	0.509158	0.062500	0.003906	41
-0.730458	0.533568	0.171875	0.029541	27
-0.700460	0.490644	0.109375	0.011963	27
-0.713169	0.508610	0.078125	0.006104	26
-0.724373	0.524716	0.000000	0.000000	52
-0.766712	0.587848	0.156250	0.024414	31
-0.721685	0.520830	0.015625	0.000244	32
-0.726560	0.527889	0.140625	0.019775	23
-0.702237	0.493137	0.062500	0.003906	48
-0.730536	0.533682	0.093750	0.008789	21
-0.725596	0.526490	0.046875	0.002197	37
-0.720239	0.518744	0.062500	0.003906	19
-0.739102	0.546272	0.046875	0.002197	48
-0.690133	0.476283	0.000000	0.000000	71
-0.733988	0.538739	0.031250	0.000977	28
-0.722579	0.522121	0.046875	0.002197	52
-0.755449	0.570704	0.031250	0.000977	29
-0.739392	0.546701	0.015625	0.000244	30
-0.719564	0.517772	0.046875	0.002197	39
-0.740061	0.547690	0.265625	0.070557	18
-0.713511	0.509098	0.062500	0.003906	36
-0.744428	0.554174	0.171875	0.029541	29
-0.734924	0.540114	0.046875	0.002197	33
-0.747692	0.559043	0.046875	0.002197	27
-0.751896	0.565348	0.046875	0.002197	31
-0.723336	0.523216	0.093750	0.008789	21
-0.709115	0.502844	0.140625	0.019775	36
-0.705261	0.497392	0.156250	0.024414	30
-0.740130	0.547793	0.015625	0.000244	37
-0.711564	0.506324	0.109375	0.011963	27
-0.720042	0.518461	0.078125	0.006104	45
-0.743709	0.553104	0.109375	0.011963	19
-0.715564	0.512031	0.031250	0.000977	22
-0.754009	0.568530	0.093750	0.008789	23
-0.805611	0.649009	0.031250	0.000977	39
-0.727897	0.529834	0.062500	0.003906	21
-0.718660	0.516472	0.140625	0.019775	31
-0.711748	0.506585	0.000000	0.000000	30
-0.723661	0.523685	0.046875	0.002197	21
-0.720757	0.519490	0.015625	0.000244	39
-0.726255	0.527446	0.140625	0.019775	36
-0.709376	0.503214	0.031250	0.000977	34
-0.694797	0.482743	0.031250	0.000977	29
-0.721832	0.521042	0.000000	0.000000	23
-0.717851	0.515311	0.015625	0.000244	37
-0.710330	0.504568	0.015625	0.000244	26
-0.720060	0.518487	0.125000	0.015625	24
-0.719335	0.517442	0.046875	0.002197	78
-0.737738	0.544257	0.046875	0.002197	41
-0.682180	0.465370	0.062500	0.003906	49
-0.753978	0.568482	0.093750	0.008789	33
-0.701757	0.492463	0.015625	0.000244	30
-0.720856	0.519633	0.156250	0.024414	36
-0.721056	0.519921	0.062500	0.003906	23
-0.720342	0.518893	0.093750	0.008789	23
-0.693651	0.481151	0.046875	0.002197	39
-0.730218	0.533218	0.015625	0.000244	43
-0.715348	0.511723	0.109375	0.011963	24
-0.718113	0.515687	0.078125	0.006104	26
-0.675179	0.455867	0.140625	0.019775	34
-0.702106	0.492953	0.031250	0.000977	25
-0.698831	0.488365	0.093750	0.008789	26
-0.693411	0.480820	0.109375	0.011963	28
-0.712202	0.507232	0.156250	0.024414	28
-0.726144	0.527285	0.187500	0.035156	36
-0.731121	0.534538	0.046875	0.002197	42
-0.699374	0.489124	0.187500	0.035156	29
-0.727439	0.529168	0.093750	0.008789	25
-0.710180	0.504355	0.031250	0.000977	44
-0.700583	0.490817	0.015625	0.000244	33
-0.708173	0.501509	0.031250	0.000977	63
-0.727189	0.528803	0.046875	0.002197	27
-0.735356	0.540748	0.000000	0.000000	45
-0.704109	0.495769	0.015625	0.000244	34
-0.754158	0.568754	0.046875	0.002197	27
-0.695260	0.483387	0.031250	0.000977	24
-0.722647	0.522218	0.125000	0.015625	47
-0.736736	0.542780	0.125000	0.015625	36
-0.747881	0.559326	0.093750	0.008789	39
-0.741059	0.549169	0.031250	0.000977	26
-0.717769	0.515192	0.109375	0.011963	28
-0.771234	0.594802	0.046875	0.002197	20
-0.749050	0.561076	0.015625	0.000244	37
-0.733921	0.538641	0.078125	0.006104	31
-0.731341	0.534859	0.031250	0.000977	43
-0.731032	0.534408	0.125000	0.015625	25
-0.800139	0.640222	0.062500	0.003906	50
-0.721198	0.520127	0.062500	0.003906	37
-0.739641	0.547069	0.140625	0.019775	21
-0.731343	0.534863	0.093750	0.008789	54
-0.733378	0.537843	0.031250	0.000977	60
-0.720210	0.518703	0.015625	0.000244	35
-0.757035	0.573101	0.000000	0.000000	29
-0.699826	0.489756	0.031250	0.000977	58
-0.729192	0.531720	0.078125	0.006104	37
-0.697542	0.486565	0.000000	0.000000	47
-0.727209	0.528834	0.109375	0.011963	29
-0.683291	0.466887	0.046875	0.002197	25
-0.730029	0.532942	0.046875	0.002197	25
-0.713950	0.509725	0.078125	0.006104	28
-0.722956	0.522666	0.046875	0.002197	50
-0.710855	0.505315	0.015625	0.000244	36
-0.736479	0.542401	0.015625	0.000244	32
-0.690786	0.477186	0.046875	0.002197	30
-0.734697	0.539780	0.078125	0.006104	39
-0.727204	0.528825	0.000000	0.000000	35
-0.764893	0.585061	0.109375	0.011963	23
-0.714588	0.510636	0.046875	0.002197	39
-0.727951	0.529913	0.015625	0.000244	52
-0.725496	0.526345	0.078125	0.006104	36
-0.701118	0.491567	0.109375	0.011963	29
-0.730946	0.534282	0.062500	0.003906	34
-0.750009	0.562514	0.109375	0.011963	21
-0.747429	0.558649	0.078125	0.006104	29
-0.732302	0.536266	0.031250	0.000977	36
-0.735201	0.540521	0.031250	0.000977	34
-0.724942	0.525541	0.015625	0.000244	37
-0.713929	0.509695	0.000000	0.000000	27
-0.753705	0.568071	0.015625	0.000244	30
-0.712983	0.508345	0.046875	0.002197	32
-0.738882	0.545947	0.031250	0.000977	47
-0.745435	0.555673	0.031250	0.000977	29
-0.738222	0.544972	0.046875	0.002197	27
-0.736914	0.543042	0.125000	0.015625	86
-0.685044	0.469285	0.078125	0.006104	21
-0.734045	0.538822	0.125000	0.015625	25
-0.728168	0.530229	0.031250	0.000977	33
-0.734603	0.539641	0.140625	0.019775	26
-0.710695	0.505087	0.109375	0.011963	48
-0.730525	0.533667	0.109375	0.011963	23
-0.701012	0.491418	0.171875	0.029541	24
-0.715934	0.512561	0.250000	0.062500	23
-0.719611	0.517839	0.031250	0.000977	22
-0.743060	0.552138	0.093750	0.008789	26
-0.723668	0.523695	0.015625	0.000244	30
-0.717501	0.514808	0.062500	0.003906	46
-0.715937	0.512565	0.078125	0.006104	40
-0.703833	0.495380	0.031250	0.000977	22
-0.707808	0.500992	0.031250	0.000977	40
-0.704876	0.496850	0.078125	0.006104	49
-0.712094	0.507078	0.000000	0.000000	34
-0.724077	0.524288	0.109375	0.011963	43
-0.757615	0.573981	0.046875	0.002197	45
-0.710263	0.504473	0.140625	0.019775	48
-0.706377	0.498969	0.125000	0.015625	16
-0.732206	0.536126	0.015625	0.000244	34
-0.757890	0.574397	0.062500	0.003906	37
-0.752188	0.565787	0.015625	0.000244	27
-0.735697	0.541250	0.046875	0.002197	40
