# Energy	Energy^2	Magnetic	Magnet^2
-0.637510	0.406418	0.125000	0.015625
-0.674940	0.455544	0.375000	0.140625
-0.707960	0.501208	0.000000	0.000000
-0.684181	0.468104	0.062500	0.003906
-0.691157	0.477697	0.062500	0.003906
-0.691085	0.477598	0.250000	0.062500
-0.726445	0.527722	0.062500	0.003906
-0.767917	0.589697	0.062500	0.003906
-0.677561	0.459089	0.125000	0.015625
-0.618834	0.382956	0.062500	0.003906
-0.682618	0.465968	0.125000	0.015625
-0.652221	0.425393	0.250000	0.062500
-0.630891	0.398023	0.062500	0.003906
-0.680533	0.463125	0.062500	0.003906
-0.660523	0.436291	0.250000	0.062500
-0.674087	0.454393	0.375000	0.140625
-0.711024	0.505556	0.000000	0.000000
-0.689946	0.476025	0.062500	0.003906
-0.787645	0.620384	0.062500	0.003906
-0.639386	0.408815	0.000000	0.000000
-0.649784	0.422219	0.062500	0.003906
-0.767319	0.588779	0.250000	0.062500
-0.685662	0.470132	0.000000	0.000000
-0.646418	0.417856	0.312500	0.097656
-0.668866	0.447382	0.437500	0.191406
-0.696165	0.484646	0.062500	0.003906
-0.674521	0.454978	0.187500	0.035156
-0.712731	0.507985	0.125000	0.015625
-0.688429	0.473935	0.187500	0.035156
-0.665055	0.442298	0.125000	0.015625
-0.703389	0.494757	0.312500	0.097656
-0.707789	0.500965	0.062500	0.003906
-0.651035	0.423846	0.000000	0.000000
-0.653032	0.426450	0.312500	0.097656
-0.721518	0.520588	0.062500	0.003906
-0.610336	0.372511	0.062500	0.003906
-0.685734	0.470231	0.125000	0.015625
-0.681906	0.464996	0.312500	0.097656
-0.699680	0.489552	0.312500	0.097656
-0.606181	0.367455	0.000000	0.000000
-0.714960	0.511167	0.062500	0.003906
-0.666802	0.444624	0.062500	0.003906
-0.760989	0.579105	0.062500	0.003906
-0.748414	0.560123	0.312500	0.097656
-0.695510	0.483734	0.187500	0.035156
-0.687852	0.473140	0.000000	0.000000
-0.676108	0.457122	0.312500	0.097656
-0.699226	0.488916	0.125000	0.015625
-0.745783	0.556192	0.312500	0.097656
-0.712995	0.508362	0.000000	0.000000
-0.654309	0.428121	0.062500	0.003906
-0.714215	0.510103	0.250000	0.062500
-0.653256	0.426744	0.125000	0.015625
-0.635725	0.404146	0.187500	0.035156
-0.714279	0.510195	0.000000	0.000000
-0.643729	0.414387	0.125000	0.015625
-0.760414	0.578230	0.000000	0.000000
-0.648339	0.420344	0.062500	0.003906
-0.673302	0.453336	0.125000	0.015625
-0.636070	0.404585	0.062500	0.003906
-0.734588	0.539620	0.062500	0.003906
-0.685157	0.469440	0.125000	0.015625
-0.603161	0.363803	0.125000	0.015625
-0.719343	0.517454	0.062500	0.003906
-0.714672	0.510756	0.250000	0.062500
-0.673179	0.453171	0.250000	0.062500
-0.684506	0.468548	0.125000	0.015625
-0.674121	0.454440	0.125000	0.015625
-0.715187	0.511492	0.062500	0.003906
-0.653099	0.426538	0.062500	0.003906
-0.703957	0.495556	0.125000	0.015625
-0.708773	0.502360	0.250000	0.062500
-0.677944	0.459608	0.312500	0.097656
-0.607823	0.369448	0.187500	0.035156
-0.675768	0.456662	0.250000	0.062500
-0.747322	0.558490	0.125000	0.015625
-0.690485	0.476770	0.187500	0.035156
-0.648624	0.420713	0.125000	0.015625
-0.669920	0.448792	0.062500	0.003906
-0.707470	0.500514	0.000000	0.000000
-0.746125	0.556703	0.187500	0.035156
-0.660517	0.436282	0.187500	0.035156
-0.628253	0.394702	0.250000	0.062500
-0.687331	0.472424	0.187500	0.035156
-0.713279	0.508767	0.062500	0.003906
-0.674534	0.454996	0.062500	0.003906
-0.679634	0.461902	0.250000	0.062500
-0.683106	0.466634	0.000000	0.000000
-0.610219	0.372368	0.125000	0.015625
-0.664689	0.441811	0.000000	0.000000
-0.689357	0.475213	0.250000	0.062500
-0.639874	0.409438	0.125000	0.015625
-0.656625	0.431156	0.187500	0.035156
-0.659319	0.434702	0.187500	0.035156
-0.669243	0.447887	0.062500	0.003906
-0.708214	0.501567	0.062500	0.003906
-0.707142	0.500049	0.000000	0.000000
-0.650809	0.423553	0.062500	0.003906
-0.651398	0.424319	0.062500	0.003906
-0.705462	0.497677	0.000000	0.000000
-0.716167	0.512896	0.125000	0.015625
-0.774613	0.600025	0.125000	0.015625
-0.627979	0.394358	0.125000	0.015625
-0.727032	0.528575	0.125000	0.015625
-0.692564	0.479644	0.312500	0.097656
-0.653682	0.427301	0.062500	0.003906
-0.669798	0.448629	0.000000	0.000000
-0.685905	0.470465	0.437500	0.191406
-0.697744	0.486847	0.312500	0.097656
-0.643405	0.413970	0.000000	0.000000
-0.680029	0.462440	0.062500	0.003906
-0.704088	0.495740	0.187500	0.035156
-0.653319	0.426826	0.062500	0.003906
-0.635913	0.404385	0.125000	0.015625
-0.606575	0.367933	0.250000	0.062500
-0.692498	0.479554	0.500000	0.250000
-0.660711	0.436539	0.062500	0.003906
-0.596817	0.356190	0.187500	0.035156
-0.691390	0.478020	0.000000	0.000000
-0.620516	0.385040	0.000000	0.000000
-0.638581	0.407786	0.062500	0.003906
-0.661247	0.437248	0.250000	0.062500
-0.743911	0.553404	0.125000	0.015625
-0.689551	0.475480	0.062500	0.003906
-0.684194	0.468122	0.062500	0.003906
-0.718564	0.516335	0.312500	0.097656
-0.671333	0.450688	0.187500	0.035156
-0.789700	0.623627	0.187500	0.035156
-0.676459	0.457597	0.187500	0.035156
-0.691038	0.477534	0.125000	0.015625
-0.665442	0.442813	0.000000	0.000000
-0.767894	0.589660	0.000000	0.000000
-0.677885	0.459528	0.062500	0.003906
-0.699410	0.489174	0.000000	0.000000
-0.663057	0.439645	0.062500	0.003906
-0.656958	0.431594	0.000000	0.000000
-0.793142	0.629074	0.312500	0.097656
-0.683451	0.467106	0.062500	0.003906
-0.840912	0.707133	0.125000	0.015625
-0.632058	0.399497	0.187500	0.035156
-0.686143	0.470792	0.250000	0.062500
-0.718343	0.516017	0.125000	0.015625
-0.729215	0.531754	0.000000	0.000000
-0.678184	0.459934	0.125000	0.015625
-0.672094	0.451711	0.187500	0.035156
-0.646664	0.418174	0.125000	0.015625
-0.696773	0.485493	0.125000	0.015625
-0.702924	0.494102	0.062500	0.003906
-0.788454	0.621659	0.062500	0.003906
-0.712692	0.507930	0.062500	0.003906
-0.727661	0.529490	0.062500	0.003906
-0.641954	0.412106	0.375000	0.140625
-0.685903	0.470463	0.375000	0.140625
